Census year,Block ID,Property ID,Base property ID,CLUE small area,Business address,Industry (ANZSIC4) code,Industry (ANZSIC4) description,x coordinate,y coordinate,Location
2018,17,104022,104022,Melbourne (CBD),2 Flinders Street MELBOURNE 3000,4512,Takeaway Food Services,144.9703,-37.8164,"(-37.8164, 144.9703)"
2018,17,104023,104023,Melbourne (CBD),"Ground , 134 Flinders Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9704,-37.8163,"(-37.8163, 144.9704)"
2018,17,104024,104024,Melbourne (CBD),"Shop 1, Ground , 130-132 Flinders Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9705,-37.8163,"(-37.8163, 144.9705)"
2018,17,104025,104025,Melbourne (CBD),"Shop 1, Ground 0, 114-0 Flinders Street MELBOURNE 3000",4512,Takeaway Food Services,144.9708,-37.8159,"(-37.8159, 144.9708)"
2018,17,104026,104026,Melbourne (CBD),19 Flinders Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9712,-37.816,"(-37.816, 144.9712)"
2018,17,104027,104027,Melbourne (CBD),22-102 Flinders Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9714,-37.8159,"(-37.8159, 144.9714)"
2018,17,104028,104028,Melbourne (CBD),20 Flinders Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9715,-37.8159,"(-37.8159, 144.9715)"
2018,17,107003,107003,Melbourne (CBD),"Unit 101, Level 1, 18-20 Oliver Lane MELBOURNE 3000",4511,Cafes and Restaurants,144.9703,-37.8161,"(-37.8161, 144.9703)"
2018,17,107003,107003,Melbourne (CBD),12-20 Oliver Lane MELBOURNE 3000,4511,Cafes and Restaurants,144.9703,-37.8161,"(-37.8161, 144.9703)"
2018,17,108593,108593,Melbourne (CBD),23 Russell Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9699,-37.816,"(-37.816, 144.9699)"
2018,17,110277,110277,Melbourne (CBD),11-15 Duckboard Place MELBOURNE 3000,4511,Cafes and Restaurants,144.9713,-37.8156,"(-37.8156, 144.9713)"
2018,18,103914,103914,Melbourne (CBD),"Level 3, 31 Flinders Lane MELBOURNE 3000",4511,Cafes and Restaurants,144.9733,-37.8149,"(-37.8149, 144.9733)"
2018,18,103915,103915,Melbourne (CBD),45 Flinders Lane MELBOURNE 3000,4511,Cafes and Restaurants,144.9731,-37.8149,"(-37.8149, 144.9731)"
2018,18,103918,103918,Melbourne (CBD),61 Flinders Lane MELBOURNE 3000,4511,Cafes and Restaurants,144.9725,-37.8151,"(-37.8151, 144.9725)"
2018,18,103919,103919,Melbourne (CBD),"Shop 2, Ground , 40 Flinders Lane MELBOURNE 3000",4511,Cafes and Restaurants,144.9722,-37.8151,"(-37.8151, 144.9722)"
2018,18,103919,103919,Melbourne (CBD),"Shop 1, Ground , 40 Flinders Lane MELBOURNE 3000",4512,Takeaway Food Services,144.9722,-37.8151,"(-37.8151, 144.9722)"
2018,18,104033,104033,Melbourne (CBD),"Part Ground , 26 Flinders Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9736,-37.8153,"(-37.8153, 144.9736)"
2018,18,108975,108975,Melbourne (CBD),"Part Level 1, 1 Spring Street MELBOURNE 3000",4511,Cafes and Restaurants,144.974,-37.815,"(-37.815, 144.974)"
2018,18,108977,108977,Melbourne (CBD),"Ground , 1-31 Spring Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9741,-37.8145,"(-37.8145, 144.9741)"
2018,18,111021,111021,Melbourne (CBD),55 Flinders Lane MELBOURNE 3000,4511,Cafes and Restaurants,144.9728,-37.8149,"(-37.8149, 144.9728)"
2018,18,111071,111071,Melbourne (CBD),68 Flinders Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9727,-37.8155,"(-37.8155, 144.9727)"
2018,18,111071,111071,Melbourne (CBD),72 Flinders Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9727,-37.8155,"(-37.8155, 144.9727)"
2018,18,111071,111071,Melbourne (CBD),"Part Ground , 8 Flinders Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9727,-37.8155,"(-37.8155, 144.9727)"
2018,21,108970,108970,Melbourne (CBD),48 Spencer Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9548,-37.8197,"(-37.8197, 144.9548)"
2018,21,108970,108970,Melbourne (CBD),54 Spencer Street MELBOURNE 3000,4512,Takeaway Food Services,144.9548,-37.8197,"(-37.8197, 144.9548)"
2018,21,579252,579252,Melbourne (CBD),"Tenancy 9, 567-587 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9557,-37.819,"(-37.819, 144.9557)"
2018,21,579252,579252,Melbourne (CBD),"Tenancy 1, 567-587 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9557,-37.819,"(-37.819, 144.9557)"
2018,21,579252,579252,Melbourne (CBD),"Tenancy 4, 567-587 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9557,-37.819,"(-37.819, 144.9557)"
2018,21,579252,579252,Melbourne (CBD),"Tenancy 6, 567-587 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9557,-37.819,"(-37.819, 144.9557)"
2018,21,579252,579252,Melbourne (CBD),567-587 Collins Street MELBOURNE 3000,4512,Takeaway Food Services,144.9557,-37.819,"(-37.819, 144.9557)"
2018,21,579252,579252,Melbourne (CBD),"Tenancy 10, 567-587 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9557,-37.819,"(-37.819, 144.9557)"
2018,21,579252,579252,Melbourne (CBD),"Tenancy 5, 567-587 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9557,-37.819,"(-37.819, 144.9557)"
2018,21,579252,579252,Melbourne (CBD),"Tenancy 7, 567-587 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,144.9557,-37.819,"(-37.819, 144.9557)"
2018,21,579252,579252,Melbourne (CBD),"Tenancy 3, 567-587 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9557,-37.819,"(-37.819, 144.9557)"
2018,21,579252,579252,Melbourne (CBD),"Tenancy 7, 567-587 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9557,-37.819,"(-37.819, 144.9557)"
2018,22,102103,102103,Melbourne (CBD),"Shop 7, 495 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9581,-37.8185,"(-37.8185, 144.9581)"
2018,22,102103,102103,Melbourne (CBD),"Shop 5, 495 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,144.9581,-37.8185,"(-37.8185, 144.9581)"
2018,22,102103,102103,Melbourne (CBD),"Part Ground , 495 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9581,-37.8185,"(-37.8185, 144.9581)"
2018,22,102103,102103,Melbourne (CBD),"Part Ground , 495 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9581,-37.8185,"(-37.8185, 144.9581)"
2018,22,102104,102104,Melbourne (CBD),"Level 55, 525 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9575,-37.8187,"(-37.8187, 144.9575)"
2018,22,102104,102104,Melbourne (CBD),"Part Level 6, 525-535 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9575,-37.8187,"(-37.8187, 144.9575)"
2018,22,105397,105397,Melbourne (CBD),42-44 King Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9573,-37.8192,"(-37.8192, 144.9573)"
2018,22,110092,110092,Melbourne (CBD),"Part Ground , 45 William Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9591,-37.8186,"(-37.8186, 144.9591)"
2018,22,110665,110661,Melbourne (CBD),"Part Ground , 459 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9589,-37.8182,"(-37.8182, 144.9589)"
2018,22,110665,110661,Melbourne (CBD),"Part Ground , 459 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9589,-37.8182,"(-37.8182, 144.9589)"
2018,23,102094,102094,Melbourne (CBD),"Part Ground , 395 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9614,-37.8173,"(-37.8173, 144.9614)"
2018,23,102095,102095,Melbourne (CBD),"Ground , 401 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9612,-37.8174,"(-37.8174, 144.9612)"
2018,23,102096,102096,Melbourne (CBD),405-407 Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9611,-37.8175,"(-37.8175, 144.9611)"
2018,23,106436,106436,Melbourne (CBD),"Unit 2, Ground , 60 Market Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9608,-37.8178,"(-37.8178, 144.9608)"
2018,23,106437,106437,Melbourne (CBD),"Unit 305, Level 3, 50 Market Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9608,-37.818,"(-37.818, 144.9608)"
2018,23,108062,108062,Melbourne (CBD),"Part Ground , 43-51 Queen Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9616,-37.8177,"(-37.8177, 144.9616)"
2018,23,606103,606103,Melbourne (CBD),"Part Ground , 388-394 Flinders Lane MELBOURNE 3000",4512,Takeaway Food Services,144.9611,-37.818,"(-37.818, 144.9611)"
2018,24,102089,102089,Melbourne (CBD),"Part Ground , 333 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9633,-37.8171,"(-37.8171, 144.9633)"
2018,24,102091,102091,Melbourne (CBD),"Tenancy 9, 332-340 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8172,"(-37.8172, 144.9628)"
2018,24,102091,102091,Melbourne (CBD),"Tenancy 8, 1 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9628,-37.8172,"(-37.8172, 144.9628)"
2018,24,102091,102091,Melbourne (CBD),"Kiosk 6, 332-340 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8172,"(-37.8172, 144.9628)"
2018,24,102091,102091,Melbourne (CBD),"Tenancy 2, 357 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9628,-37.8172,"(-37.8172, 144.9628)"
2018,24,102091,102091,Melbourne (CBD),"Tenancy 6, 332-340 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8172,"(-37.8172, 144.9628)"
2018,24,102091,102091,Melbourne (CBD),"Tenancy 11, 1-11 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8172,"(-37.8172, 144.9628)"
2018,24,102091,102091,Melbourne (CBD),"Tenancy 2, 357 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8172,"(-37.8172, 144.9628)"
2018,24,102091,102091,Melbourne (CBD),"Tenancy 3, 332-340 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9628,-37.8172,"(-37.8172, 144.9628)"
2018,24,102091,102091,Melbourne (CBD),"Tenancy 10, 332-340 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8172,"(-37.8172, 144.9628)"
2018,24,102091,102091,Melbourne (CBD),"Kiosk 2, 332-340 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,144.9628,-37.8172,"(-37.8172, 144.9628)"
2018,24,102092,102092,Melbourne (CBD),"Part Ground , 367-373 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9624,-37.8173,"(-37.8173, 144.9624)"
2018,24,102092,102092,Melbourne (CBD),"Tenancy , 367-373 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9624,-37.8173,"(-37.8173, 144.9624)"
2018,24,108113,108113,Melbourne (CBD),"Shop 2, Ground , 50 Queen Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9622,-37.8176,"(-37.8176, 144.9622)"
2018,24,110762,110762,Melbourne (CBD),303 Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9638,-37.8166,"(-37.8166, 144.9638)"
2018,24,110763,110763,Melbourne (CBD),11 Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9637,-37.8168,"(-37.8168, 144.9637)"
2018,24,110763,110763,Melbourne (CBD),13 Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9637,-37.8168,"(-37.8168, 144.9637)"
2018,24,110764,110764,Melbourne (CBD),"Gnd & Bmt , 310 Flinders Lane MELBOURNE 3000",4511,Cafes and Restaurants,144.9637,-37.8173,"(-37.8173, 144.9637)"
2018,24,110765,110765,Melbourne (CBD),306 Flinders Lane MELBOURNE 3000,4511,Cafes and Restaurants,144.9639,-37.8172,"(-37.8172, 144.9639)"
2018,24,110765,110765,Melbourne (CBD),308 Flinders Lane MELBOURNE 3000,4511,Cafes and Restaurants,144.9639,-37.8172,"(-37.8172, 144.9639)"
2018,24,110765,110765,Melbourne (CBD),12 Flinders Lane MELBOURNE 3000,4511,Cafes and Restaurants,144.9639,-37.8172,"(-37.8172, 144.9639)"
2018,24,110765,110765,Melbourne (CBD),10 Flinders Lane MELBOURNE 3000,4511,Cafes and Restaurants,144.9639,-37.8172,"(-37.8172, 144.9639)"
2018,24,110765,110765,Melbourne (CBD),302 Flinders Lane MELBOURNE 3000,4511,Cafes and Restaurants,144.9639,-37.8172,"(-37.8172, 144.9639)"
2018,25,101788,101788,Melbourne (CBD),"Shop 5,  Flinders Lane MELBOURNE 3000",4512,Takeaway Food Services,144.9655,-37.8166,"(-37.8166, 144.9655)"
2018,25,101788,101788,Melbourne (CBD),"Shop 15,  Flinders Lane MELBOURNE 3000",4512,Takeaway Food Services,144.9655,-37.8166,"(-37.8166, 144.9655)"
2018,25,101788,101788,Melbourne (CBD),Flinders Lane MELBOURNE 3000,4511,Cafes and Restaurants,144.9655,-37.8166,"(-37.8166, 144.9655)"
2018,25,101788,101788,Melbourne (CBD),Flinders Lane MELBOURNE 3000,4511,Cafes and Restaurants,144.9655,-37.8166,"(-37.8166, 144.9655)"
2018,25,101789,101789,Melbourne (CBD),20 Flinders Lane MELBOURNE 3000,4512,Takeaway Food Services,144.9656,-37.8166,"(-37.8166, 144.9656)"
2018,25,101789,101789,Melbourne (CBD),24 Flinders Lane MELBOURNE 3000,4511,Cafes and Restaurants,144.9656,-37.8166,"(-37.8166, 144.9656)"
2018,25,101789,101789,Melbourne (CBD),4 Flinders Lane MELBOURNE 3000,4512,Takeaway Food Services,144.9656,-37.8166,"(-37.8166, 144.9656)"
2018,25,101789,101789,Melbourne (CBD),14 Flinders Lane MELBOURNE 3000,4512,Takeaway Food Services,144.9656,-37.8166,"(-37.8166, 144.9656)"
2018,25,101789,101789,Melbourne (CBD),16-18 Flinders Lane MELBOURNE 3000,4511,Cafes and Restaurants,144.9656,-37.8166,"(-37.8166, 144.9656)"
2018,25,101789,101789,Melbourne (CBD),6 Flinders Lane MELBOURNE 3000,4512,Takeaway Food Services,144.9656,-37.8166,"(-37.8166, 144.9656)"
2018,25,101789,101789,Melbourne (CBD),8-10 Flinders Lane MELBOURNE 3000,4511,Cafes and Restaurants,144.9656,-37.8166,"(-37.8166, 144.9656)"
2018,25,101789,101789,Melbourne (CBD),"Shop 2, 252 Flinders Lane MELBOURNE 3000",4512,Takeaway Food Services,144.9656,-37.8166,"(-37.8166, 144.9656)"
2018,25,101789,101789,Melbourne (CBD),12 Flinders Lane MELBOURNE 3000,4512,Takeaway Food Services,144.9656,-37.8166,"(-37.8166, 144.9656)"
2018,25,102079,102079,Melbourne (CBD),"Shop 2, Ground , 227 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9663,-37.8158,"(-37.8158, 144.9663)"
2018,25,102079,102079,Melbourne (CBD),77 Collins Street MELBOURNE 3000,4512,Takeaway Food Services,144.9663,-37.8158,"(-37.8158, 144.9663)"
2018,25,102079,102079,Melbourne (CBD),"Shop 6, Ground , 227 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9663,-37.8158,"(-37.8158, 144.9663)"
2018,25,102079,102079,Melbourne (CBD),"Shop 4, Ground , 227 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9663,-37.8158,"(-37.8158, 144.9663)"
2018,25,102081,102081,Melbourne (CBD),"Ground , 245 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9658,-37.8161,"(-37.8161, 144.9658)"
2018,25,102083,102083,Melbourne (CBD),"Ground , 250 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9657,-37.8163,"(-37.8163, 144.9657)"
2018,25,102084,102084,Melbourne (CBD),"Shop , 7 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,144.9653,-37.8162,"(-37.8162, 144.9653)"
2018,25,102086,102086,Melbourne (CBD),"Shop , Abutting 271 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.965,-37.8166,"(-37.8166, 144.965)"
2018,25,102087,102087,Melbourne (CBD),68 Collins Street MELBOURNE 3000,4512,Takeaway Food Services,144.9645,-37.8164,"(-37.8164, 144.9645)"
2018,25,103963,103963,Melbourne (CBD),242 Flinders Lane MELBOURNE 3000,4512,Takeaway Food Services,144.966,-37.8165,"(-37.8165, 144.966)"
2018,25,103963,103963,Melbourne (CBD),"LwrGround , 238 Flinders Lane MELBOURNE 3000",4511,Cafes and Restaurants,144.966,-37.8165,"(-37.8165, 144.966)"
2018,25,103964,103964,Melbourne (CBD),"Shop 2, Ground , 234 Manchester Lane MELBOURNE 3000",4511,Cafes and Restaurants,144.9662,-37.8164,"(-37.8164, 144.9662)"
2018,25,109264,109264,Melbourne (CBD),"Ground , 53 Swanston Street MELBOURNE 3000",4512,Takeaway Food Services,144.9666,-37.8163,"(-37.8163, 144.9666)"
2018,25,109264,109264,Melbourne (CBD),"Ground , 45 Swanston Street MELBOURNE 3000",4512,Takeaway Food Services,144.9666,-37.8163,"(-37.8163, 144.9666)"
2018,25,109264,109264,Melbourne (CBD),"Ground , 51 Swanston Street MELBOURNE 3000",4512,Takeaway Food Services,144.9666,-37.8163,"(-37.8163, 144.9666)"
2018,25,109264,109264,Melbourne (CBD),222 Swanston Street MELBOURNE 3000,4512,Takeaway Food Services,144.9666,-37.8163,"(-37.8163, 144.9666)"
2018,25,110857,110857,Melbourne (CBD),10-16 Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9661,-37.816,"(-37.816, 144.9661)"
2018,26,102073,102073,Melbourne (CBD),"Shop 15, 150 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9688,-37.8155,"(-37.8155, 144.9688)"
2018,26,102074,102074,Melbourne (CBD),180 Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9683,-37.8156,"(-37.8156, 144.9683)"
2018,26,102078,102078,Melbourne (CBD),189 Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9677,-37.8155,"(-37.8155, 144.9677)"
2018,26,109418,109418,Melbourne (CBD),Part 205 Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9674,-37.8158,"(-37.8158, 144.9674)"
2018,26,109418,109418,Melbourne (CBD),Part 205 Collins Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9674,-37.8158,"(-37.8158, 144.9674)"
2018,27,102067,102067,Melbourne (CBD),"Shop 5, 84 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,144.9708,-37.8149,"(-37.8149, 144.9708)"
2018,27,102067,102067,Melbourne (CBD),"Shop 5, 100 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9708,-37.8149,"(-37.8149, 144.9708)"
2018,27,102067,102067,Melbourne (CBD),"Part Ground , 101 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9708,-37.8149,"(-37.8149, 144.9708)"
2018,27,102069,102069,Melbourne (CBD),"Shop 4, Basement , 111 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9703,-37.8147,"(-37.8147, 144.9703)"
2018,27,102070,102070,Melbourne (CBD),"Basement , 115-119 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.97,-37.8147,"(-37.8147, 144.97)"
2018,27,541562,102071,Melbourne (CBD),"Part UprGround , 121-131 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9699,-37.8151,"(-37.8151, 144.9699)"
2018,27,103968,103968,Melbourne (CBD),43 Exhibition Street MELBOURNE 3000,4511,Cafes and Restaurants,144.9716,-37.815,"(-37.815, 144.9716)"
2018,27,103968,103968,Melbourne (CBD),76 Exhibition Street MELBOURNE 3000,4512,Takeaway Food Services,144.9716,-37.815,"(-37.815, 144.9716)"
2018,28,102057,102057,Melbourne (CBD),"Kiosk , Lobby , 1 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9737,-37.8137,"(-37.8137, 144.9737)"
2018,28,102058,102058,Melbourne (CBD),"Level 1, 11 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9735,-37.8138,"(-37.8138, 144.9735)"
2018,28,102061,102060,Melbourne (CBD),"Level 1, 25-45 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9726,-37.8143,"(-37.8143, 144.9726)"
2018,28,102061,102060,Melbourne (CBD),"Part Level 35, 25 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9726,-37.8143,"(-37.8143, 144.9726)"
2018,28,102061,102060,Melbourne (CBD),"Shop 13, 45 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9726,-37.8143,"(-37.8143, 144.9726)"
2018,28,102061,102060,Melbourne (CBD),"Part Level 35, 25 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9726,-37.8143,"(-37.8143, 144.9726)"
2018,28,102063,102060,Melbourne (CBD),"Shop 47, 45 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,144.9726,-37.8143,"(-37.8143, 144.9726)"
2018,28,102063,102060,Melbourne (CBD),"Shop 50, 45 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,144.9726,-37.8143,"(-37.8143, 144.9726)"
2018,28,102063,102060,Melbourne (CBD),"Shop 53, 45 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,144.9726,-37.8143,"(-37.8143, 144.9726)"
2018,28,102063,102060,Melbourne (CBD),"Shop 70, 45 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,144.9726,-37.8143,"(-37.8143, 144.9726)"
2018,28,102063,102060,Melbourne (CBD),"Shop 66, 45 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9726,-37.8143,"(-37.8143, 144.9726)"
2018,28,102063,102060,Melbourne (CBD),"Shop 45, 45 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,144.9726,-37.8143,"(-37.8143, 144.9726)"
2018,28,102063,102060,Melbourne (CBD),"Shop 66, 45 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9726,-37.8143,"(-37.8143, 144.9726)"
2018,28,102063,102060,Melbourne (CBD),"Shop 52, 45 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9726,-37.8143,"(-37.8143, 144.9726)"
2018,28,102063,102060,Melbourne (CBD),"Shop 46, 45 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,144.9726,-37.8143,"(-37.8143, 144.9726)"
2018,28,102063,102060,Melbourne (CBD),"Shop 72, 45 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,144.9726,-37.8143,"(-37.8143, 144.9726)"
2018,28,102063,102060,Melbourne (CBD),"Shop 54, 45 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9726,-37.8143,"(-37.8143, 144.9726)"
2018,28,102063,102060,Melbourne (CBD),"Shop 59, 45 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9726,-37.8143,"(-37.8143, 144.9726)"
2018,28,102063,102060,Melbourne (CBD),"Shop 51, 45 Collins Street MELBOURNE 3000",4511,Cafes and Restaurants,144.9726,-37.8143,"(-37.8143, 144.9726)"
2018,28,102063,102060,Melbourne (CBD),"Shop 62, 45 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,144.9726,-37.8143,"(-37.8143, 144.9726)"
2018,28,102063,102060,Melbourne (CBD),"Shop 44, 45 Collins Street MELBOURNE 3000",4512,Takeaway Food Services,144.9726,-37.8143,"(-37.8143, 144.9726)"
